event_id,sipm0,sipm1,sipm2,sipm3,sipm4,sipm5,sipm6,sipm7,sipm8,sipm9,sipm10,sipm11,sipm12,sipm13,sipm14,sipm15,x(mm),y(mm),z(mm),LCE (%)
143,3,0,5,6,5,5,4,7,1,5,2,0,4,2,0,3,-15.2207,-9.13658,-7.5,52
144,0,5,1,4,2,3,3,3,3,3,4,4,2,0,3,1,-19.3504,31.496,-7.5,41
145,2,3,4,3,3,2,1,2,4,3,4,3,7,2,3,3,2.61736,-29.6815,-7.5,49
146,4,2,5,5,3,8,2,2,3,1,3,4,3,1,2,1,-15.0272,-17.1493,-7.5,49
147,0,3,3,6,2,3,6,3,3,3,0,5,2,4,4,2,-0.0666629,29.5577,-7.5,49
148,1,3,2,4,2,2,4,5,3,2,8,4,3,4,0,3,-10.4325,22.367,-7.5,50
149,4,1,1,4,3,3,3,3,3,1,2,4,4,3,2,1,2.36781,-2.62993,-7.5,42
150,2,4,4,3,1,0,4,5,3,5,4,3,2,5,2,3,-24.0169,10.7836,-7.5,50
151,2,1,3,2,2,5,2,3,4,3,3,3,4,4,2,4,18.4311,27.9426,-7.5,47
152,0,2,0,1,6,5,1,3,5,3,2,3,3,0,2,2,9.09474,-25.8082,-7.5,38
153,4,2,5,7,3,1,3,1,0,2,1,5,1,3,2,1,-22.0787,8.83846,-7.5,41
154,2,2,3,4,4,5,1,0,4,3,0,1,1,3,1,7,12.6726,-17.9401,-7.5,41
155,5,1,1,0,5,2,5,2,4,2,2,3,2,2,4,3,32.3119,18.8159,-7.5,43
156,4,5,3,4,4,3,2,1,4,5,2,5,2,3,3,2,-16.0044,-18.317,-7.5,52
157,6,3,2,2,2,4,4,6,4,5,1,6,0,4,5,2,-23.9212,-0.811004,-7.5,56
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.6394,-34.9317,-7.5,0
159,2,2,5,1,2,4,3,1,4,2,1,3,6,4,2,2,6.57388,17.6924,-7.5,44
160,3,7,5,2,6,2,3,2,3,2,4,3,2,2,3,1,-17.1987,-20.905,-7.5,50
