event_id,sipm0,sipm1,sipm2,sipm3,sipm4,sipm5,sipm6,sipm7,sipm8,sipm9,sipm10,sipm11,sipm12,sipm13,sipm14,sipm15,x(mm),y(mm),z(mm),LCE (%)
965,74,67,56,54,66,68,58,57,61,51,64,47,47,50,47,45,-15.7334,-10.0611,-0,45.6
966,53,55,46,58,49,66,65,59,52,78,79,54,67,78,70,56,11.3318,1.25623,0,49.25
967,60,60,49,50,69,66,68,53,86,62,51,53,67,50,42,47,2.46598,-33.4844,0,46.65
968,59,57,79,81,35,60,64,71,46,57,45,65,33,47,42,55,-34.4649,20.2962,-0,44.8
969,48,49,38,41,42,60,70,59,61,42,70,80,53,58,73,111,19.168,34.3603,0,47.75
970,41,44,49,35,47,59,46,54,74,69,46,43,108,90,70,55,23.0258,-26.1521,0,46.5
971,52,73,92,70,53,55,71,59,62,61,53,61,48,48,57,52,-32.2182,3.36924,-0,48.35
972,48,51,39,45,45,67,42,52,75,71,63,52,101,89,59,68,33.9335,-17.0345,-0,48.35
973,50,65,44,36,61,51,58,58,73,64,65,46,123,75,42,40,20.4618,-25.8905,-0,47.55
974,49,52,36,44,65,55,44,51,68,79,67,52,88,90,61,54,33.3045,-20.3888,0,47.75
975,57,68,48,55,65,65,53,51,94,73,58,59,80,61,45,53,9.58673,-14.1669,-0,49.25
976,43,40,44,65,59,44,56,49,52,58,79,78,51,52,90,83,22.1693,10.6938,0,47.15
977,64,53,53,45,70,59,50,57,94,63,51,52,63,62,56,39,3.08439,-30.578,0,46.55
978,76,90,70,47,53,101,52,48,64,68,58,53,50,43,51,54,-16.8448,-7.89027,-0,48.9
979,93,88,62,52,71,80,46,62,63,55,51,49,49,45,42,48,-22.8646,-14.5818,0,47.8
980,66,50,53,44,60,73,55,48,76,78,61,49,59,42,55,42,2.04571,-14.9399,0,45.55
981,36,41,55,62,41,60,58,69,48,64,67,87,43,81,88,79,15.8651,12.8341,-0,48.95
982,45,44,80,94,54,47,58,96,51,52,66,79,53,48,50,49,-12.2177,27.0297,-0,48.3
983,56,45,48,43,40,43,57,52,55,61,65,61,57,64,81,125,24.4409,19.9355,-0,47.65
984,43,52,47,46,60,52,41,49,68,69,60,56,84,94,77,46,27.5487,-13.3168,0,47.2
985,47,52,63,65,53,54,89,77,49,49,66,80,47,40,51,58,-1.97906,17.3163,-0,47
986,50,47,56,40,42,47,63,57,27,57,79,92,47,54,89,95,19.6998,19.4906,-0,47.1
987,54,48,88,116,63,55,74,84,33,60,51,55,44,50,36,48,-24.9078,23.8319,-0,47.95
988,52,56,50,40,42,57,55,46,41,71,76,65,45,67,87,98,23.4473,13.4999,-0,47.4
989,45,49,45,44,48,50,58,57,41,54,72,78,47,56,87,115,27.9842,26.8726,0,47.3
990,43,56,51,52,73,45,64,48,97,70,56,42,84,80,45,58,9.95233,-26.4782,0,48.2
