event_id,sipm0,sipm1,sipm2,sipm3,sipm4,sipm5,sipm6,sipm7,sipm8,sipm9,sipm10,sipm11,sipm12,sipm13,sipm14,sipm15,x(mm),y(mm),z(mm),LCE (%)
8186,32,20,20,3,23,19,9,12,21,18,14,20,13,12,10,9,-21.7044,-22.7199,3.5,51
8187,10,16,40,16,10,18,24,13,7,11,16,14,13,15,7,7,-33.7999,7.57567,3.5,47.4
8188,8,12,13,12,13,10,16,11,13,15,15,17,16,17,20,18,28.7356,11.5772,3.5,45.2
8189,7,11,12,11,9,15,13,19,11,19,24,31,9,14,11,22,10.539,29.4917,3.5,47.6
8190,15,17,6,7,19,16,11,16,22,16,17,12,23,15,17,19,12.997,-18.9233,3.5,49.6
8191,16,22,21,8,28,18,13,13,16,19,19,13,19,13,12,12,-7.80021,-34.6652,3.5,52.4
8192,10,20,11,9,11,8,16,19,9,21,28,17,12,14,31,27,17.8609,7.58858,3.5,52.6
8193,20,9,23,17,16,22,28,13,8,17,15,18,9,12,17,13,-10.288,5.42368,3.5,51.4
8194,18,17,12,12,19,21,25,16,15,16,14,3,13,20,18,10,-7.20872,-9.54093,3.5,49.8
8195,30,17,20,10,22,15,13,6,18,9,8,16,13,13,10,4,-29.6953,-21.9595,3.5,44.8
8196,10,9,13,8,11,13,12,15,16,18,20,15,15,16,16,38,26.5502,23.6165,3.5,49
8197,10,18,13,23,11,11,23,24,11,8,14,14,12,18,13,16,-8.7628,26.4497,3.5,47.8
8198,17,11,14,11,12,11,15,13,10,22,18,12,12,23,20,18,14.5768,-3.6314,3.5,47.8
8199,16,22,27,20,16,19,13,14,10,12,17,5,15,8,16,11,-28.9201,-2.66656,3.5,48.2
8200,13,15,5,10,18,13,15,7,14,17,20,10,20,23,10,13,14.8209,-19.9667,3.5,44.6
8201,25,21,21,13,11,19,15,15,17,12,13,15,9,10,17,8,-28.5756,-16.8041,3.5,48.2
8202,13,10,8,12,12,17,10,9,18,12,12,12,25,25,19,9,32.0135,-17.6367,3.5,44.6
8203,19,23,18,8,22,18,13,14,21,18,15,16,10,12,11,13,-18.4733,-10.6488,3.5,50.2
8204,13,16,10,11,16,16,21,11,22,21,17,14,16,9,12,6,-5.79175,-6.84703,3.5,46.2
8205,10,9,15,10,26,16,17,17,15,18,15,10,28,13,12,14,6.63676,-22.4514,3.5,49
