event_id,sipm0,sipm1,sipm2,sipm3,sipm4,sipm5,sipm6,sipm7,sipm8,sipm9,sipm10,sipm11,sipm12,sipm13,sipm14,sipm15,x(mm),y(mm),z(mm),LCE (%)
979,40,35,39,35,29,45,47,31,85,81,36,46,142,141,53,56,19.9697,-16.6269,17.5,47.05
980,38,49,33,42,56,49,43,37,55,145,70,52,52,107,74,40,14.9036,-3.23914,17.5,47.1
981,52,87,258,73,58,52,56,43,34,34,43,40,38,40,46,52,-25.7025,5.79812,17.5,50.3
982,38,39,54,73,50,48,30,247,37,33,67,108,34,42,41,52,-2.5027,24.8527,17.5,49.65
983,43,53,45,47,59,108,69,48,45,93,72,37,40,45,58,35,-0.160358,-2.22015,17.5,44.85
984,47,46,51,129,43,43,58,192,42,45,46,49,32,29,42,43,-13.9467,33.1261,17.5,46.85
985,43,37,42,45,46,55,41,43,210,129,41,31,74,73,37,42,8.92053,-17.166,17.5,49.45
986,43,56,123,72,51,48,191,63,27,46,54,53,29,38,34,42,-14.8066,8.74469,17.5,48.5
987,59,43,42,38,40,40,39,47,32,52,39,40,49,117,159,59,34.2984,1.95819,17.5,44.75
988,44,39,41,47,48,42,48,37,109,69,35,32,187,69,49,33,17.9867,-20.9059,17.5,46.45
989,49,41,42,40,79,40,50,43,215,37,56,47,80,66,38,44,7.92133,-31.2756,17.5,48.35
990,35,38,59,53,42,56,132,50,42,51,160,50,46,48,44,56,1.04267,7.61122,17.5,48.1
991,65,158,113,65,37,63,50,49,35,47,35,33,41,27,46,42,-29.9539,-1.20719,17.5,45.3
992,49,46,37,33,37,43,43,43,55,46,39,216,35,46,60,131,13.6753,27.5267,17.5,47.95
993,50,59,32,52,239,69,47,44,111,53,31,47,59,41,50,35,-3.17741,-25.1769,17.5,50.95
994,32,42,63,258,59,45,60,58,35,34,47,36,36,34,41,49,-30.2603,26.4491,17.5,46.45
995,208,117,57,42,73,57,38,29,43,33,39,43,43,58,30,38,-29.732,-19.3375,17.5,47.4
996,103,114,38,30,75,104,50,47,52,42,41,42,54,48,39,41,-17.1623,-15.0083,17.5,46
997,40,47,70,85,35,49,68,252,42,36,36,69,33,39,45,40,-10.8284,21.3801,17.5,49.3
998,32,45,45,40,39,42,34,37,56,59,52,40,101,265,53,52,26.0851,-11.8058,17.5,49.6
999,120,88,45,38,150,83,37,52,59,56,56,43,39,44,36,32,-13.9794,-18.2958,17.5,48.9
1000,42,45,39,33,49,48,34,32,107,45,41,33,261,69,46,36,19.368,-26.8065,17.5,48
1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.0692,-34.9184,17.5,0
1002,37,45,68,55,40,45,229,62,52,49,82,53,37,44,46,57,-5.18753,9.71569,17.5,50.05
1003,35,48,48,49,48,87,60,42,58,163,102,50,38,54,56,54,3.5746,-2.4576,17.5,49.6
1004,40,47,38,44,29,63,71,51,49,65,233,62,44,32,59,64,6.01508,6.88452,17.5,49.55
1005,31,37,37,35,52,53,48,32,71,44,40,32,267,65,48,41,28.9614,-27.896,17.5,46.65
1006,33,31,40,40,45,48,41,51,39,42,61,50,37,52,199,147,27.2855,14.4658,17.5,47.8
1007,280,76,59,37,84,53,33,49,50,49,40,35,47,40,43,39,-21.512,-24.1942,17.5,50.7
1008,65,57,42,26,265,78,44,46,78,51,52,36,36,38,49,33,-6.56831,-20.6927,17.5,49.8
1009,51,50,104,100,50,45,117,83,39,41,50,52,45,44,36,38,-15.0443,14.0863,17.5,47.25
1010,127,60,44,36,176,69,40,41,53,39,33,37,37,55,51,37,-13.7202,-34.2061,17.5,46.75
1011,63,52,43,46,159,69,37,45,134,68,44,38,60,42,34,46,-0.943304,-24.7593,17.5,49
1012,69,95,53,48,53,212,77,27,47,48,60,33,50,42,29,41,-12.2589,-5.17792,17.5,49.2
1013,34,59,46,70,43,39,64,239,49,39,45,70,47,47,36,40,-9.21305,31.8899,17.5,48.35
1014,37,36,48,53,53,57,57,54,34,99,206,56,54,56,75,36,7.07251,3.46683,17.5,50.55
1015,39,59,231,89,47,43,47,46,45,37,41,25,45,42,34,39,-30.7314,11.0392,17.5,45.45
1016,33,40,50,46,42,36,37,39,35,47,79,115,34,53,96,155,17.7874,17.5421,17.5,46.85
1017,40,38,43,42,56,46,36,37,58,58,57,46,69,203,96,44,33.0109,-4.55051,17.5,48.45
1018,36,40,53,53,47,54,42,41,42,168,110,60,49,71,61,38,9.06084,-1.84226,17.5,48.25
1019,163,99,43,33,110,85,33,36,50,46,43,50,42,45,42,27,-17.4164,-17.4598,17.5,47.35
1020,34,58,38,39,36,52,46,37,57,134,55,36,61,154,64,48,16.5112,-9.09823,17.5,47.45
1021,38,49,35,46,49,40,50,40,50,142,73,44,54,107,75,45,14.923,-3.14752,17.5,46.85
1022,45,45,60,65,42,45,183,103,39,36,43,57,44,34,51,46,-11.9771,13.4074,17.5,46.9
1023,45,42,34,35,71,62,47,39,251,84,41,31,78,56,41,28,6.10531,-21.6238,17.5,49.25
1024,48,46,53,30,71,59,37,46,140,131,55,40,72,57,48,51,9.08158,-16.4769,17.5,49.2
1025,72,57,50,34,234,53,46,39,61,51,50,35,55,51,39,44,-8.35551,-32.4217,17.5,48.55
1026,33,47,91,246,38,40,41,72,42,56,50,49,27,35,43,48,-21.7051,20.3483,17.5,47.9
1027,31,52,60,57,42,57,76,111,47,44,79,121,44,46,46,48,-0.0763575,18.1826,17.5,48.05
1028,51,54,95,65,50,82,221,49,48,41,56,41,45,37,45,25,-12.0435,3.48493,17.5,50.25
1029,326,88,42,45,84,41,44,38,40,40,43,55,34,31,43,29,-26.6455,-24.7744,17.5,51.15
1030,51,47,51,44,89,66,32,38,261,66,36,36,72,51,41,38,5.13739,-23.6087,17.5,50.95
1031,43,48,35,39,43,42,55,43,54,203,84,44,55,76,53,52,10.5391,-3.55954,17.5,48.45
1032,30,40,64,264,40,44,46,71,41,33,45,46,50,42,41,32,-27.2036,33.787,17.5,46.45
